10/05/2001	0,004016	
10/04/2001	0,004194	
10/03/2001	0,002835	
10/02/2001	0,003838	
10/01/2001	0,003459	
10/11/2000	0,003785	
10/10/2000	0,003506	
10/09/2000	0,004496	
10/08/2000	0,004017	
10/07/2000	0,004611	
10/06/2000	0,004964	
10/05/2000	0,00377	
10/04/2000	0,004713	
10/03/2000	0,0048	
10/02/2000	0,00462	
10/01/2000	0,005471	
10/12/1999	0,004469	
10/11/1999	0,004736	
10/10/1999	0,005187	
10/09/1999	0,005418	
10/08/1999	0,005406	
10/07/1999	0,005581	
10/06/1999	0,008241	
10/05/1999	0,008573	
10/04/1999	0,014108	
10/03/1999	0,010784	
10/02/1999	0,007641	
10/01/1999	0,009918	
10/12/1998	0,008617	
10/11/1998	0,01138	
10/10/1998	0,006989	
10/09/1998	0,006224	
10/08/1998	0,007982	
10/07/1998	0,007391	
10/06/1998	0,00702	
10/05/1998	0,007197	
10/04/1998	0,011483	
10/03/1998	0,006938	
10/02/1998	0,013953	
10/01/1998	0,015583	
10/12/1997	0,017838	
10/11/1997	0,009035	
10/10/1997	0,008956	
10/09/1997	0,008751	
10/08/1997	0,009062	
10/07/1997	0,009017	
10/06/1997	0,008835	
10/05/1997	0,008692	
10/04/1997	0,008797	
10/03/1997	0,009098	
10/02/1997	0,009924	
10/01/1997	0,011204	
10/12/1996	0,010632	
10/11/1996	0,009903	
10/10/1996	0,009102	
10/09/1996	0,008756	
10/08/1996	0,008331	
10/07/1996	0,00858	
10/06/1996	0,008368	
10/05/1996	0,009079	
10/04/1996	0,010625	
10/03/1996	0,012115	
10/02/1996	0,015023	
10/01/1996	0,015899	
10/12/1995	0,016888	
10/11/1995	0,019047	
10/10/1995	0,021814	
10/09/1995	0,023356	
10/08/1995	0,03484	
10/07/1995	0,028936	
10/06/1995	0,036461	
10/05/1995	0,035718	
10/04/1995	0,042855	
10/03/1995	0,019083	
10/02/1995	0,026845	
10/01/1995	0,023948	
10/12/1994	0,034649	
10/11/1994	0,030745	
10/10/1994	0,026463	
10/09/1994	0,023573	
10/08/1994	0,044606	
10/07/1994	0,340692	
10/06/1994	0,493975	
10/05/1994	0,466407	
10/04/1994	0,413978	
10/03/1994	0,36576	
10/02/1994	0,490466	
10/01/1994	0,360346	
10/12/1993	0,364657	
10/11/1993	0,366461	
10/10/1993	0,363053	
10/09/1993	0,340197	
10/08/1993	0,294384	
10/07/1993	0,295787	
10/06/1993	0,318443	
10/05/1993	0,280364	
10/04/1993	0,252998	
10/03/1993	0,239518	
10/02/1993	0,315467	
10/01/1993	0,230599	
10/12/1992	0,252445	
10/11/1992	0,226821	
10/10/1992	0,272149	
10/09/1992	0,253974	
10/08/1992	0,220777	
10/07/1992	0,213152	
10/06/1992	0,223273	
10/05/1992	0,182213	
10/04/1992	0,28134	
10/03/1992	0,243984	
10/02/1992	0,248146	
10/01/1992	0,275161	
